,token,lemma,POS,frequency(M),frequency(F),Mean frequency(M),Mean frequency(F),Chi2,p-value(Chi2),LL,p-value(LL),Welch's t,p-value(Welch's t)
4786,"1,5","1,5",NUM,12,36,0.008016032064128256,0.011162790697674419,0.6203115535060628,0.43093153430768993,0.6416767974748554,0.42310425601872004,-1.002978200771551,0.31592279396999795
4787,75,75,NUM,47,81,0.03139612558450234,0.025116279069767444,1.4960491574002412,0.2212802657127507,1.4570562891011427,0.22739907729401448,0.9943258996884704,0.3201152010882411
4788,access,access,VERB,4,12,0.0026720106880427524,0.0037209302325581397,0.07564705496537531,0.7832854328302631,0.07714818482320784,0.7811999606569593,-0.543949170273416,0.5865021433658459
4789,access,access,VERB,1,5,0.0006680026720106881,0.0015503875968992248,0.11120889790636322,0.7387719981274893,0.1159122548989745,0.733510977595563,-0.7919014971430933,0.42845790923863547
4790,accessing,access,VERB,2,9,0.0013360053440213762,0.0027906976744186047,0.377076209432418,0.5391721681736645,0.40001677819072334,0.527080592037964,-0.8872538709234354,0.3749874412595059
4791,accessed,access,VERB,2,4,0.0013360053440213762,0.00124031007751938,0.11121163717644908,0.7387688984002831,0.11591515322434787,0.7335077726587498,0.08587663746049962,0.9315681259242956
4792,crowded,crowded,ADJ,0,8,0.0,0.00248062015503876,2.33657552567143,0.12636707913295603,3.0547773903698436,0.08050002557347685,-1.92902728777627,0.05378735948410987
4793,administration,administration,NOUN,5,6,0.0033400133600534404,0.0018604651162790699,0.47084790042090535,0.4925973531359521,0.44949216654734325,0.5025762150581432,0.7461991856411643,0.45558426213023095
4794,judgement,judgement,NOUN,3,9,0.002004008016032064,0.0027906976744186047,0.02572361902259318,0.8725771399537346,0.026059258530152563,0.8717556824240082,-0.46238798918192076,0.6438244243177427
4795,design,design,NOUN,4,10,0.0026720106880427524,0.0031007751937984496,0.004472748568578014,0.9466783410999177,0.004451662139648815,0.9468039931776164,-0.2521077893408607,0.800968726072101
4796,fill,fill,VERB,3,4,0.002004008016032064,0.00124031007751938,0.06301626754006207,0.8017905967888708,0.06155575796856949,0.8040536864174681,0.6345955684585433,0.5257229758417041
4797,filled,fill,VERB,2,4,0.0013360053440213762,0.00124031007751938,0.11121163717644908,0.7387688984002831,0.11591515322434787,0.7335077726587498,0.07435951041157182,0.9407274766449243
4798,stress,stress,VERB,7,15,0.004676018704074816,0.004651162790697674,0.031991543947179804,0.8580462172307715,0.03233240827447592,0.8573000469806207,0.011668532027641983,0.9906905628558303
4799,stressed,stress,VERB,1,7,0.0006680026720106881,0.0021705426356589145,0.5871256614512296,0.44353276497685723,0.6451833418189405,0.42184004290222465,-1.1681423702511873,0.24280834152258288
4800,permanent,permanent,ADJ,13,12,0.008684034736138945,0.0037209302325581397,4.058398709145275,0.04395215912204211,3.7608048789600277,0.05246731684929976,1.9631916933684608,0.04968253630165619
4801,Over,Over,ADP,9,18,0.006012024048096192,0.005581395348837209,0.0003521603178325282,0.9850278289371083,0.00035181996835048635,0.9850350648526296,0.18257931872307026,0.8551359539888196
4802,external,external,ADJ,2,6,0.0013360053440213762,0.0018604651162790699,1.5190356449594964e-05,0.9968902681306456,1.5195915333549373e-05,0.9968896991851477,-0.3645831362407993,0.7154389376581369
4803,painter,painter,NOUN,4,3,0.0026720106880427524,0.0009302325581395349,1.1363739308126612,0.286419840077196,1.0530421948847195,0.30480748101141203,1.2763823725118273,0.20188318218392026
4804,painters,painter,NOUN,0,9,0.0,0.0027906976744186047,2.77632799008888,0.09566727965455099,3.684620813091281,0.054916457164016635,-2.046360493305589,0.04077620215556103
4805,permission,permission,NOUN,4,12,0.0026720106880427524,0.0037209302325581397,0.07564705496537531,0.7832854328302631,0.07714818482320784,0.7811999606569593,-0.5159559416130955,0.6059093489954732
4806,creators,creator,NOUN,17,41,0.011356045424181697,0.012713178294573644,0.035135628008727444,0.8513117429433548,0.03537386807834553,0.850814393966504,-0.2826092956025452,0.7774887458049909
4807,creator,creator,NOUN,1,11,0.0006680026720106881,0.0034108527131782944,1.9748324123240466,0.15993586153568878,2.328912301283226,0.12699058394698662,-1.6125564597041795,0.10690775855500484
4808,Creators,creator,NOUN,3,1,0.002004008016032064,0.000310077519379845,1.8087176208968894,0.17866213990406293,1.6398883681654888,0.20034078514946463,1.8620564250818352,0.06265723623081304
4809,fifteen,fifteen,NUM,4,2,0.0026720106880427524,0.00062015503875969,2.0365310711428894,0.1535594878498449,1.8555307715134788,0.1731415007001813,1.8419891932973855,0.06553942509961277
4810,medium,medium,ADJ,4,11,0.0026720106880427524,0.0034108527131782944,0.012039507581635168,0.9126277189028456,0.012133842995773247,0.9122874614519948,-0.3545885965000066,0.7229136614355336
4811,uncontrolled,uncontrolled,ADJ,2,3,0.0013360053440213762,0.0009302325581395349,0.004013698331471316,0.9494848110256604,0.004045149968677275,0.9492875425532621,0.398858686034665,0.6900153754750984
4812,distract,distract,VERB,1,10,0.0006680026720106881,0.0031007751937984496,1.5981873288881143,0.20616028191837668,1.8573978461944933,0.17292542675715017,-1.4840322509050725,0.1378671372157665
4813,golden,golden,ADJ,2,7,0.0013360053440213762,0.0021705426356589145,0.052322622109057686,0.8190699253162949,0.053483223539120384,0.8171094003433692,-0.6117017826813933,0.5407645436127627
4814,defenitely,defenitely,ADV,3,1,0.002004008016032064,0.000310077519379845,1.8087176208968894,0.17866213990406293,1.6398883681654888,0.20034078514946463,1.8620564250818352,0.06265723623081304
4815,abusive,abusive,ADJ,0,5,0.0,0.0015503875968992248,1.0560607871918832,0.30411535062626105,1.2908846663119147,0.2558849819292943,-1.2879993366330453,0.1978093339537624
4816,unpredictable,unpredictable,ADJ,3,9,0.002004008016032064,0.0027906976744186047,0.02572361902259318,0.8725771399537346,0.026059258530152563,0.8717556824240082,-0.46238798918192076,0.6438244243177427
4817,fans,fan,NOUN,8,41,0.005344021376085505,0.012713178294573644,4.444071117472893,0.03502263771731802,4.952348188357339,0.026055256099024822,-1.7617234172499099,0.0781807682784638
4818,fan,fan,NOUN,7,11,0.004676018704074816,0.0034108527131782944,0.19258412358139962,0.6607745204305752,0.18775886866095193,0.6647884740675357,0.5934914288126428,0.552880755645534
4819,extraordinary,extraordinary,ADJ,5,10,0.0033400133600534404,0.0031007751937984496,0.012040998190603117,0.9126223319709655,0.012135350741413697,0.9122820340689103,0.13591279542433493,0.8918960160078176
4820,competence,competence,NOUN,2,2,0.0013360053440213762,0.00062015503875969,0.0711660993371736,0.7896464466919003,0.06893279682102205,0.7928970103895325,0.7866625540225383,0.4315189241816746
4821,advice,advice,NOUN,7,15,0.004676018704074816,0.004651162790697674,0.031991543947179804,0.8580462172307715,0.03233240827447592,0.8573000469806207,0.011668532027641983,0.9906905628558303
4822,advices,advice,NOUN,3,3,0.002004008016032064,0.0009302325581395349,0.29898366262368814,0.5845202755874729,0.2845780593122009,0.5937161741347246,0.9636968313270565,0.33524731265375574
4823,x,x,NUM,4,3,0.0026720106880427524,0.0009302325581395349,1.1363739308126612,0.286419840077196,1.0530421948847195,0.30480748101141203,1.4475917798638975,0.14779766560439989
4824,dependence,dependence,NOUN,4,9,0.0026720106880427524,0.0027906976744186047,0.06587934647190288,0.797433746577964,0.06470669524657979,0.7992057800523205,-0.07241259003418492,0.9422766338269587
4825,disputable,disputable,ADJ,2,3,0.0013360053440213762,0.0009302325581395349,0.004013698331471316,0.9494848110256604,0.004045149968677275,0.9492875425532621,0.398858686034665,0.6900153754750984
4826,vision,vision,NOUN,18,37,0.012024048096192385,0.011472868217054264,0.006500253304362252,0.9357408610773242,0.006481481984482507,0.9358335108033886,0.120864513024217,0.9038034951609399
4827,pros,pro,NOUN,22,54,0.014696058784235137,0.01674418604651163,0.1031534831062039,0.7480776555602162,0.10421382878715368,0.7468303028091643,-0.4886672216818057,0.6251000164773722
4828,ethic,ethic,ADJ,2,4,0.0013360053440213762,0.00124031007751938,0.11121163717644908,0.7387688984002831,0.11591515322434787,0.7335077726587498,0.0858766374604996,0.9315681259242956
4829,via,via,ADP,18,28,0.012024048096192385,0.008682170542635658,0.9684942701295214,0.3250559908537799,0.93580676793432,0.33335857189000606,0.9514110362980535,0.34144447508970555
4830,boost,boost,VERB,4,5,0.0026720106880427524,0.0015503875968992248,0.24009661199044613,0.6241363452122007,0.23113339244172293,0.6306847056320926,0.8221571178153299,0.4110290102118912
4831,improvements,improvement,NOUN,3,12,0.002004008016032064,0.0037209302325581397,0.44416948538014445,0.5051168572235805,0.46890519121155494,0.49349126336561466,-0.9754913540728295,0.32936657937520886
4832,improvement,improvement,NOUN,23,57,0.015364061456245824,0.017674418604651163,0.13982020331993714,0.7084598199548597,0.14145963436308318,0.7068342286203595,-0.4699380936009044,0.6384209577376188
4833,innovations,innovation,NOUN,6,17,0.004008016032064128,0.005271317829457364,0.09967311675544156,0.7522222598578743,0.10156082284533752,0.7499645650086886,-0.4698542723460457,0.6384808423914351
4834,innovation,innovation,NOUN,2,8,0.0013360053440213762,0.00248062015503876,0.18534762012785203,0.6668172948847817,0.19318648119492887,0.6602776644273796,-0.629055474746282,0.5293431811458507
4835,back,back,ADV,20,42,0.013360053440213761,0.013023255813953489,0.0005459507123591102,0.9813586541386236,0.0005455169560765194,0.9813660595111084,0.09163812946921315,0.926989444713519
4836,coin,coin,NOUN,3,14,0.002004008016032064,0.004341085271317829,0.9092574204657546,0.3403115237057299,0.9822836941536432,0.32163564848877546,-1.2476338624018484,0.21222706630242386
4837,Italy,Italy,PROPN,311,611,0.20774883099532399,0.18945736434108526,2.3913090857650827,0.12201141812721475,2.360276026166879,0.1244601652803964,0.6179932424662379,0.5366096094942152
4838,Yemen,Yemen,PROPN,348,645,0.23246492985971945,0.2,6.25016160335151,0.012418197651808623,6.127337324502761,0.013310718997377123,1.0286237761546173,0.30370920856780687
4839,2050,2050,NUM,204,429,0.13627254509018036,0.1330232558139535,0.2048478517487953,0.6508359301452007,0.2038767605773959,0.6516096670568636,0.1504094374078978,0.8804480229422604
4840,59,59,NUM,130,313,0.08684034736138944,0.09705426356589147,0.7089973093846578,0.3997768819565576,0.7169341299481751,0.39715141515826924,-0.6389044641034881,0.522916085225515
4841,facilities,facility,NOUN,288,484,0.19238476953907815,0.15007751937984495,12.599930056494566,0.0003857611909598895,12.219579259272479,0.00047290594430664327,1.6670981072644129,0.09556124146102693
4842,facility,facility,NOUN,7,7,0.004676018704074816,0.0021705426356589145,1.4869876670125504,0.22268442912596778,1.3920891403549827,0.23805261048177828,1.2990226114853236,0.1939996214162792
4843,centuary,centuary,NOUN,1,4,0.0006680026720106881,0.00124031007751938,0.004013201457863536,0.9494879336918634,0.004044647325051248,0.9492906891282429,-0.5625650448886043,0.5737578170472637
4844,Olimpic,Olimpic,PROPN,0,10,0.0,0.0031007751937984496,3.21930883807527,0.07277435177511565,4.327621665370748,0.037498606991160276,-1.9689072392231282,0.049022159195935125
4845,Games,Games,PROPN,0,14,0.0,0.004341085271317829,5.009678670469489,0.025205985445588462,6.988751832401056,0.008202353320624084,-2.3886278209659513,0.01695048581857163
4846,drink,drink,VERB,6,16,0.004008016032064128,0.00496124031007752,0.03198861319000047,0.85805265055875,0.03232943179977743,0.8573065450247938,-0.38297300732482187,0.7017570238990607
4847,drinking,drink,VERB,11,13,0.007348029392117568,0.004031007751937985,1.7256644570609618,0.18896553481185782,1.6299595292355074,0.20170864631854163,1.4915412251633806,0.13588628389427582
4848,drink,drink,VERB,2,5,0.0013360053440213762,0.0015503875968992248,0.06301871412566705,0.8017868292663739,0.061558114686621535,0.8040500117988012,-0.17813414792760027,0.8586252692320537
4849,carbon,carbon,NOUN,8,13,0.005344021376085505,0.004031007751937985,0.1890464586449908,0.6637114293410095,0.18466509729446612,0.6673944074263977,0.5364974717369494,0.5916400669152666
4850,dioxide,dioxide,NOUN,6,7,0.004008016032064128,0.0021705426356589145,0.7304982746600782,0.39272172595652477,0.6936105649170301,0.40493900215274725,0.9801266486768948,0.3270738400417883
4851,drinks,drink,NOUN,1,9,0.0006680026720106881,0.0027906976744186047,1.2373919881035038,0.26597427393609185,1.4147300222172436,0.23427276694030041,-1.1667064332031316,0.2433878862058014
4852,e,e,NOUN,6,13,0.004008016032064128,0.004031007751937985,0.04947633366067853,0.823977010076403,0.05019139235391468,0.822730570921151,-0.007895299027775712,0.9937008619134173
4853,cola,cola,NOUN,0,4,0.0,0.00124031007751938,0.6582803870950831,0.4171676884744542,0.7763084331337322,0.3782725352998175,-1.3631810536669053,0.1728904778981242
4854,diet,diet,NOUN,8,21,0.005344021376085505,0.0065116279069767444,0.05412367288710495,0.8160371195619242,0.05478046205000364,0.8149444048531674,-0.4014589124301151,0.6881004574318208
4855,diets,diet,NOUN,0,9,0.0,0.0027906976744186047,2.77632799008888,0.09566727965455099,3.684620813091281,0.054916457164016635,-1.5842175812389196,0.11321120697835577
4856,walk,walk,NOUN,4,20,0.0026720106880427524,0.006201550387596899,1.7613588599770436,0.184455113841782,1.9355268390260045,0.16415504715173462,-1.5245554986131533,0.12743700069000974
4857,sollution,sollution,NOUN,4,9,0.0026720106880427524,0.0027906976744186047,0.06587934647190288,0.797433746577964,0.06470669524657979,0.7992057800523205,-0.06740004414181681,0.946266088804365
4858,sollutions,sollution,NOUN,3,4,0.002004008016032064,0.00124031007751938,0.06301626754006207,0.8017905967888708,0.06155575796856949,0.8040536864174681,0.5060876867037624,0.6128187297339989
4859,air,air,NOUN,715,1572,0.47762191048764197,0.4874418604651163,0.0008547709975353069,0.9766759972654684,0.0008549111905342688,0.9766740851766131,-0.1672346546133216,0.8671925819783551
4860,Air,air,NOUN,37,46,0.024716098864395457,0.014263565891472868,6.186343328532087,0.012873993499003736,5.838671609066701,0.015677658665070014,2.279940050954015,0.022655655059688463
4861,stadium,stadium,NOUN,3,4,0.002004008016032064,0.00124031007751938,0.06301626754006207,0.8017905967888708,0.06155575796856949,0.8040536864174681,0.6345955684585433,0.5257229758417041
4862,stadiums,stadium,NOUN,11,14,0.007348029392117568,0.004341085271317829,1.327253875907823,0.24929434425495592,1.2616974942631503,0.2613300225185218,1.189111139969552,0.23445575264365265
4863,pie,pie,NOUN,91,290,0.06078824315297261,0.08992248062015504,9.432495487153405,0.002131740129997064,9.90457810196343,0.001648681206624467,-2.4811272786796015,0.013131331101506848
4864,Pie,pie,NOUN,4,3,0.0026720106880427524,0.0009302325581395349,1.1363739308126612,0.286419840077196,1.0530421948847195,0.30480748101141203,1.4475917798638978,0.14779766560439986
4865,Italian,italian,ADJ,13,23,0.008684034736138945,0.007131782945736434,0.19441999055271966,0.6592630785984626,0.19085571311450122,0.6622053672485813,0.42061716766361873,0.6740538043001656
4866,differs,differ,NOUN,4,13,0.0026720106880427524,0.004031007751937985,0.18540577947925882,0.6667681760551823,0.1912131504806036,0.6619088351945488,-0.7254127938740502,0.46823478955326614
4867,differ,differ,NOUN,1,8,0.0006680026720106881,0.00248062015503876,0.8977297515174071,0.34339117841930866,1.0075666969308816,0.3154864896372602,-1.3288139179041418,0.18397360309672287
4868,"14,3","14,3",NUM,21,51,0.014028056112224449,0.01581395348837209,0.07064966727985773,0.7903932036916519,0.07126361250194302,0.7895057694209598,-0.4533175672038383,0.6503409235079258
4869,alternative,alternative,ADJ,48,97,0.03206412825651302,0.03007751937984496,0.14067689024244245,0.7076090169985233,0.1395367553521103,0.7087419750709629,0.2861831950570486,0.7747503736431157
4870,Alternative,alternative,ADJ,2,1,0.0013360053440213762,0.000310077519379845,0.4870195220469436,0.4852598483280759,0.4513054004732264,0.5017156915376662,1.3018348908282287,0.1930363633506532
4871,reduce,reduce,VERB,198,469,0.13226452905811623,0.1454263565891473,0.7482910127197889,0.38701784622328317,0.7552549277303626,0.38481757248079373,-0.8215485953271896,0.4113753502639358
